Time (s)	Vds (V)	Ids (A)	Vgs (V)	Igs (A)
2.2354800000000000E+2	-1.0000000000000000E+0	-1.1859321524809729E-8	3.0000001192092901E-1	1.1992598025756250E-8
2.2454800000000000E+2	-1.0000000000000000E+0	-1.0072993994469930E-8	2.3999999463558200E-1	7.8404065462223116E-9
2.2554800000000000E+2	-1.0000000000000000E+0	-8.5537790184275763E-9	1.8000000715255740E-1	4.4615031669081873E-9
2.2654900000000001E+2	-1.0000000000000000E+0	-7.2752119884000876E-9	1.1999999731779100E-1	1.6523719059691191E-9
2.2754900000000001E+2	-1.0000000000000000E+0	-6.3264966598808306E-9	5.9999998658895493E-2	-7.5050593517644870E-10
2.2854800000000000E+2	-1.0000000000000000E+0	-5.2871702571621881E-9	0.0000000000000000E+0	-2.7088404852548820E-9
2.2954900000000001E+2	-1.0000000000000000E+0	-4.3315053765979883E-9	-5.9999998658895493E-2	-4.4476986538199981E-9
2.3054900000000001E+2	-1.0000000000000000E+0	-2.9559970027293052E-9	-1.1999999731779100E-1	-6.6657546149428981E-9
2.3154800000000000E+2	-1.0000000000000000E+0	-2.3373365465317870E-9	-1.8000000715255740E-1	-8.5156441897993318E-9
2.3254800000000000E+2	-1.0000000000000000E+0	-2.2517085973561279E-9	-2.3999999463558200E-1	-9.2847702859444325E-9
2.3361300000000000E+2	-1.0000000000000000E+0	-2.2792459031251160E-9	-3.0000001192092901E-1	-1.1131429999977630E-8
2.3454700000000000E+2	-1.0000000000000000E+0	-2.1273016681533359E-9	-3.6000001430511469E-1	-1.2867236165448050E-8
2.3554700000000000E+2	-1.0000000000000000E+0	-1.9864441203054639E-9	-4.1999998688697809E-1	-1.2599278065295040E-8
2.3734100000000001E+2	-1.0000000000000000E+0	-1.5021562882466810E-9	-4.7999998927116388E-1	-1.7538654972781839E-8
2.3754700000000000E+2	-1.0000000000000000E+0	-1.9790888927673218E-9	-5.4000002145767212E-1	-1.7637610483234308E-8
2.3862299999999999E+2	-1.0000000000000000E+0	-2.3625970069218738E-9	-6.0000002384185791E-1	-1.8967604376030070E-8
2.3954800000000000E+2	-1.0000000000000000E+0	-3.2105327285592011E-9	-6.6000002622604370E-1	-1.9992018707171158E-8
2.4055000000000001E+2	-1.0000000000000000E+0	-4.6618224835981436E-9	-7.2000002861022949E-1	-2.0938813349857810E-8
2.4155000000000001E+2	-1.0000000000000000E+0	-7.2617769575344937E-9	-7.7999997138977051E-1	-2.1819937856548680E-8
2.4254900000000001E+2	-1.0000000000000000E+0	-1.1722218751231139E-8	-8.3999997377395630E-1	-2.2602224092338471E-8
2.4354900000000001E+2	-1.0000000000000000E+0	-1.9203652001920091E-8	-8.9999997615814209E-1	-2.3344922439605401E-8
2.4454900000000001E+2	-1.0000000000000000E+0	-3.1587124027510072E-8	-9.5999997854232788E-1	-2.4044728874628159E-8
2.4554800000000000E+2	-1.0000000000000000E+0	-5.1760377317577877E-8	-1.0199999809265139E+0	-2.4723757263700460E-8
2.4654900000000001E+2	-1.0000000000000000E+0	-8.3934381223116361E-8	-1.0800000429153440E+0	-2.5284826676852390E-8
2.4754800000000000E+2	-1.0000000000000000E+0	-1.3750684502156221E-7	-1.1399999856948850E+0	-2.5590241037320990E-8
2.4856700000000001E+2	-1.0000000000000000E+0	-2.1085845958168650E-7	-1.2000000476837160E+0	-2.5948692083943570E-8
2.4961400000000000E+2	-1.0000000000000000E+0	-3.2088149737319332E-7	-1.2599999904632571E+0	-2.7247011757935979E-8
2.5055000000000001E+2	-1.0000000000000000E+0	-4.7226106403286389E-7	-1.3200000524520870E+0	-2.8527642470521641E-8
2.5154800000000000E+2	-1.0000000000000000E+0	-6.7328045361136901E-7	-1.3799999952316280E+0	-3.0132365935742200E-8
2.5255000000000001E+2	-1.0000000000000000E+0	-9.3089630581744132E-7	-1.4400000572204590E+0	-3.2134689575968878E-8
2.5354700000000000E+2	-1.0000000000000000E+0	-1.2674998970396700E-6	-1.5000000000000000E+0	-3.3849765657123498E-8
2.5458900000000000E+2	-1.0000000000000000E+0	-1.9092738057224778E-6	-1.5599999427795410E+0	-3.0630861402869407E-8
2.5679500000000002E+2	-1.0000000000000000E+0	-2.2719787011737939E-6	-1.6200000047683720E+0	-3.6658835966818508E-8
2.5754800000000000E+2	-1.0000000000000000E+0	-2.7834903448820110E-6	-1.6799999475479130E+0	-4.0496146880286687E-8
2.5855000000000001E+2	-1.0000000000000000E+0	-3.3390449516446101E-6	-1.7400000095367429E+0	-4.4284295341867619E-8
2.5954700000000003E+2	-1.0000000000000000E+0	-3.9256906347873164E-6	-1.7999999523162840E+0	-4.8228848470444057E-8
2.6054800000000000E+2	-1.0000000000000000E+0	-4.5273995965544600E-6	-1.8600000143051150E+0	-5.2451991194857328E-8
2.6154800000000000E+2	-1.0000000000000000E+0	-5.1359666031203233E-6	-1.9199999570846560E+0	-5.6940223203127971E-8
2.6254700000000003E+2	-1.0000000000000000E+0	-5.7412216847296804E-6	-1.9800000190734861E+0	-6.1604986001384532E-8
2.6354700000000003E+2	-1.0000000000000000E+0	-6.3438760662393179E-6	-2.0399999618530269E+0	-6.6424135525267047E-8
2.6454800000000000E+2	-1.0000000000000000E+0	-6.9451843955903314E-6	-2.0999999046325679E+0	-7.0984199851409357E-8
2.6561500000000001E+2	-1.0000000000000000E+0	-7.5364587246440351E-6	-2.1600000858306880E+0	-7.6651659242088499E-8
2.6654800000000000E+2	-1.0000000000000000E+0	-8.1230946307186969E-6	-2.2200000286102290E+0	-8.1969275811388797E-8
2.6754899999999998E+2	-1.0000000000000000E+0	-8.7019834609236568E-6	-2.2799999713897710E+0	-8.7498214895731507E-8
2.6854700000000003E+2	-1.0000000000000000E+0	-9.2762657004641369E-6	-2.3399999141693120E+0	-9.3155229308194975E-8
2.6954700000000003E+2	-1.0000000000000000E+0	-9.8390992206986994E-6	-2.4000000953674321E+0	-9.9011366216927854E-8
2.7054800000000000E+2	-1.0000000000000000E+0	-1.0408734851807820E-5	-2.4600000381469731E+0	-1.0664832217344160E-7
2.7158100000000002E+2	-1.0000000000000000E+0	-1.0923004083451810E-5	-2.5199999809265141E+0	-1.1137759514667780E-7
2.7254700000000003E+2	-1.0000000000000000E+0	-1.0932898476312399E-5	-2.4600000381469731E+0	-9.3033506232131913E-8
2.7356500000000000E+2	-1.0000000000000000E+0	-1.0700368875404820E-5	-2.4000000953674321E+0	-8.3378267845546361E-8
2.7454899999999998E+2	-1.0000000000000000E+0	-1.0586773896648080E-5	-2.3399999141693120E+0	-7.2843263865252083E-8
2.7656400000000002E+2	-1.0000000000000000E+0	-1.0246943929814730E-5	-2.2799999713897710E+0	-6.3838484720690758E-8
2.7754899999999998E+2	-1.0000000000000000E+0	-9.8589071058086120E-6	-2.2200000286102290E+0	-5.5900418516330319E-8
2.7863400000000001E+2	-1.0000000000000000E+0	-9.4487959358957596E-6	-2.1600000858306880E+0	-4.8222016602039730E-8
2.7954899999999998E+2	-1.0000000000000000E+0	-8.9835257313097827E-6	-2.0999999046325679E+0	-4.1320301846781149E-8
2.8054899999999998E+2	-1.0000000000000000E+0	-8.4862003859598190E-6	-2.0399999618530269E+0	-3.5358262095996913E-8
2.8161500000000001E+2	-1.0000000000000000E+0	-7.9511701187584549E-6	-1.9800000190734861E+0	-2.8886830705232569E-8
2.8254800000000000E+2	-1.0000000000000000E+0	-7.3822329795802943E-6	-1.9199999570846560E+0	-2.3316133024309241E-8
2.8354899999999998E+2	-1.0000000000000000E+0	-6.7846344791178126E-6	-1.8600000143051150E+0	-1.8243277111196221E-8
2.8454899999999998E+2	-1.0000000000000000E+0	-6.1648306655115448E-6	-1.7999999523162840E+0	-1.3592803327355801E-8
2.8554800000000000E+2	-1.0000000000000000E+0	-5.5301115935435519E-6	-1.7400000095367429E+0	-9.4270591333156517E-9
2.8654800000000000E+2	-1.0000000000000000E+0	-4.8947140385280363E-6	-1.6799999475479130E+0	-5.7178142220948302E-9
2.8754700000000003E+2	-1.0000000000000000E+0	-4.2683805077103898E-6	-1.6200000047683720E+0	-2.4713515678342901E-9
2.8854700000000003E+2	-1.0000000000000000E+0	-3.6651288155553630E-6	-1.5599999427795410E+0	3.4273864302214458E-10
2.8954800000000000E+2	-1.0000000000000000E+0	-3.1026004307932449E-6	-1.5000000000000000E+0	2.8047084654758692E-9
2.9054800000000000E+2	-1.0000000000000000E+0	-2.5907766030286439E-6	-1.4400000572204590E+0	4.9691082359970551E-9
2.9154899999999998E+2	-1.0000000000000000E+0	-2.1382450086093741E-6	-1.3799999952316280E+0	6.9300294391894113E-9
2.9254899999999998E+2	-1.0000000000000000E+0	-1.7468415762778020E-6	-1.3200000524520870E+0	8.7261673442640131E-9
2.9355300000000000E+2	-1.0000000000000000E+0	-1.4150786000755029E-6	-1.2599999904632571E+0	1.0459470622947720E-8
2.9455000000000001E+2	-1.0000000000000000E+0	-1.1195135130037670E-6	-1.2000000476837160E+0	1.0797107208304620E-8
2.9619900000000001E+2	-1.0000000000000000E+0	-9.2729641210098635E-7	-1.1399999856948850E+0	1.4830839667467900E-8
2.9656500000000000E+2	-1.0000000000000000E+0	-7.4282047535234597E-7	-1.0800000429153440E+0	1.6207360786779649E-8
2.9762400000000002E+2	-1.0000000000000000E+0	-5.9979674915666692E-7	-1.0199999809265139E+0	1.8850029093187001E-8
2.9854700000000003E+2	-1.0000000000000000E+0	-4.8393940232926980E-7	-9.5999997854232788E-1	2.1265137206682990E-8
2.9954800000000000E+2	-1.0000000000000000E+0	-3.9082013358893159E-7	-8.9999997615814209E-1	2.3715079677799619E-8
3.0054899999999998E+2	-1.0000000000000000E+0	-3.1489443585996918E-7	-8.3999997377395630E-1	2.6208674341887669E-8
3.0154800000000000E+2	-1.0000000000000000E+0	-2.5232816369680222E-7	-7.7999997138977051E-1	2.8612458180532488E-8
3.0254800000000000E+2	-1.0000000000000000E+0	-2.0068478079338090E-7	-7.2000002861022949E-1	3.0862260302910727E-8
3.0355000000000001E+2	-1.0000000000000000E+0	-1.5813911602435840E-7	-6.6000002622604370E-1	3.3043171754343348E-8
3.0454599999999999E+2	-1.0000000000000000E+0	-1.2221634904108211E-7	-6.0000002384185791E-1	3.4819187533230427E-8
3.0561000000000001E+2	-1.0000000000000000E+0	-9.1462645457340841E-8	-5.4000002145767212E-1	3.6912357614937718E-8
3.0656299999999999E+2	-1.0000000000000000E+0	-7.1052191685794241E-8	-4.7999998927116388E-1	3.8721776007832893E-8
3.0754700000000003E+2	-1.0000000000000000E+0	-5.2395748184608237E-8	-4.1999998688697809E-1	4.0206398210784762E-8
3.0854700000000003E+2	-1.0000000000000000E+0	-3.7836802135871039E-8	-3.6000001430511469E-1	4.1446696741331828E-8
3.0954800000000000E+2	-1.0000000000000000E+0	-2.6841748379524691E-8	-3.0000001192092901E-1	4.2449130432942177E-8
3.1054800000000000E+2	-1.0000000000000000E+0	-1.9168245657397162E-8	-2.3999999463558200E-1	4.3200898858231078E-8
3.1155000000000001E+2	-1.0000000000000000E+0	-1.4315629570660350E-8	-1.8000000715255740E-1	4.3913185976407483E-8
3.1254800000000000E+2	-1.0000000000000000E+0	-1.1630785223815110E-8	-1.1999999731779100E-1	4.4187988379462688E-8
3.1361300000000000E+2	-1.0000000000000000E+0	-9.5027683499893101E-9	-5.9999998658895493E-2	4.0194439776541912E-8
3.1577600000000001E+2	-1.0000000000000000E+0	-1.0053002874599310E-8	0.0000000000000000E+0	4.2744982664544302E-8
3.1654800000000000E+2	-1.0000000000000000E+0	-1.0657489113441440E-8	5.9999998658895493E-2	4.3797779625265320E-8
3.1754899999999998E+2	-1.0000000000000000E+0	-1.1410939748657259E-8	1.1999999731779100E-1	4.4708585278385733E-8
3.1854700000000003E+2	-1.0000000000000000E+0	-1.2215387812375409E-8	1.8000000715255740E-1	4.5292164685406533E-8
3.1954800000000000E+2	-1.0000000000000000E+0	-1.3183439229180751E-8	2.3999999463558200E-1	4.5562210004845838E-8
3.2054599999999999E+2	-1.0000000000000000E+0	-1.4135504322609899E-8	3.0000001192092901E-1	4.5518504521169227E-8
3.2154599999999999E+2	-1.0000000000000000E+0	-1.5445852596940309E-8	3.6000001430511469E-1	4.5354735078717567E-8
3.2254700000000003E+2	-1.0000000000000000E+0	-1.7047096179112490E-8	4.1999998688697809E-1	4.5487869471116937E-8
3.2354599999999999E+2	-1.0000000000000000E+0	-1.9037258880416630E-8	4.7999998927116388E-1	4.6089400740356723E-8
3.2454700000000003E+2	-1.0000000000000000E+0	-2.1505737635152400E-8	5.4000002145767212E-1	4.7279787196430327E-8
3.2554800000000000E+2	-1.0000000000000000E+0	-1.8784643174285520E-8	4.7999998927116388E-1	3.3411765798518900E-8
3.2654800000000000E+2	-1.0000000000000000E+0	-1.6260802482292999E-8	4.1999998688697809E-1	2.4338341120255791E-8
3.2777900000000000E+2	-1.0000000000000000E+0	-1.3965821388239871E-8	3.6000001430511469E-1	1.7849087541321751E-8
3.2854899999999998E+2	-1.0000000000000000E+0	-1.1942589139835039E-8	3.0000001192092901E-1	1.2987411146525570E-8
3.2961500000000001E+2	-1.0000000000000000E+0	-1.0175585707372651E-8	2.3999999463558200E-1	8.4363698249489971E-9
3.3054899999999998E+2	-1.0000000000000000E+0	-8.6668849874627085E-9	1.8000000715255740E-1	4.9334762941555246E-9
3.3154800000000000E+2	-1.0000000000000000E+0	-7.3945405354436388E-9	1.1999999731779100E-1	2.0367740827254011E-9
3.3254899999999998E+2	-1.0000000000000000E+0	-6.2864660144157369E-9	5.9999998658895493E-2	-4.1619538371229231E-10
3.3354700000000003E+2	-1.0000000000000000E+0	-5.4629087919977337E-9	0.0000000000000000E+0	-1.1294126744942901E-9
3.3537200000000001E+2	-1.0000000000000000E+0	-4.3402312854823322E-9	-5.9999998658895493E-2	-6.2217950791421117E-9
3.3554899999999998E+2	-1.0000000000000000E+0	-3.8167833338320634E-9	-1.1999999731779100E-1	-6.6548229149532290E-9
3.3654800000000000E+2	-1.0000000000000000E+0	-3.2405853556127791E-9	-1.8000000715255740E-1	-7.9905984051720224E-9
3.3754800000000000E+2	-1.0000000000000000E+0	-2.7524829082636870E-9	-2.3999999463558200E-1	-9.5306162961605878E-9
3.3854599999999999E+2	-1.0000000000000000E+0	-2.3663402348717000E-9	-3.0000001192092901E-1	-1.1127817778344710E-8
3.3954700000000003E+2	-1.0000000000000000E+0	-2.0804762357329309E-9	-3.6000001430511469E-1	-1.2795483783634151E-8
3.4054599999999999E+2	-1.0000000000000000E+0	-1.9407391249615098E-9	-4.1999998688697809E-1	-1.4417267379940309E-8
3.4154800000000000E+2	-1.0000000000000000E+0	-1.9322634603469169E-9	-4.7999998927116388E-1	-1.5999448876868879E-8
3.4254800000000000E+2	-1.0000000000000000E+0	-2.1257997584456230E-9	-5.4000002145767212E-1	-1.7453778866638459E-8
3.4354899999999998E+2	-1.0000000000000000E+0	-2.6001811814779781E-9	-6.0000002384185791E-1	-1.8799877210540220E-8
3.4454800000000000E+2	-1.0000000000000000E+0	-3.4880043298102241E-9	-6.6000002622604370E-1	-1.9534290629508181E-8
3.4561599999999999E+2	-1.0000000000000000E+0	-5.0494910475151763E-9	-7.2000002861022949E-1	-2.1044074927090151E-8
3.4654700000000003E+2	-1.0000000000000000E+0	-7.7788113728161079E-9	-7.7999997138977051E-1	-2.1927487381390162E-8
3.4754899999999998E+2	-1.0000000000000000E+0	-1.2455665832078470E-8	-8.3999997377395630E-1	-2.2725426873648761E-8
3.4855000000000001E+2	-1.0000000000000000E+0	-2.0265925826379320E-8	-8.9999997615814209E-1	-2.3501778301238119E-8
3.4954800000000000E+2	-1.0000000000000000E+0	-3.3139812671834079E-8	-9.5999997854232788E-1	-2.4180733859680000E-8
3.5054800000000000E+2	-1.0000000000000000E+0	-5.4074334343567898E-8	-1.0199999809265139E+0	-2.4828601397075541E-8
3.5154899999999998E+2	-1.0000000000000000E+0	-8.7576403018374549E-8	-1.0800000429153440E+0	-2.5372195011641448E-8
3.5254800000000000E+2	-1.0000000000000000E+0	-1.4275526893925419E-7	-1.1399999856948850E+0	-2.5615047860583221E-8
3.5356900000000002E+2	-1.0000000000000000E+0	-2.3846615704314900E-7	-1.2000000476837160E+0	-2.4785864027876411E-8
3.5498500000000001E+2	-1.0000000000000000E+0	-3.2720421927479038E-7	-1.2599999904632571E+0	-2.8068244617429631E-8
3.5554899999999998E+2	-1.0000000000000000E+0	-4.8545729214310995E-7	-1.3200000524520870E+0	-2.8790640982379049E-8
3.5655599999999998E+2	-1.0000000000000000E+0	-6.9281531978049316E-7	-1.3799999952316280E+0	-3.0388928706770457E-8
3.5754899999999998E+2	-1.0000000000000000E+0	-9.5822633738862351E-7	-1.4400000572204590E+0	-3.2320130571861227E-8
3.5854899999999998E+2	-1.0000000000000000E+0	-1.2969827594133680E-6	-1.5000000000000000E+0	-3.4334863840967962E-8
3.5956400000000002E+2	-1.0000000000000000E+0	-1.6913652416405971E-6	-1.5599999427795410E+0	-3.7020065235537907E-8
3.6054800000000000E+2	-1.0000000000000000E+0	-2.1605694655590919E-6	-1.6200000047683720E+0	-3.9335418478003703E-8
3.6161300000000000E+2	-1.0000000000000000E+0	-2.6922868983092481E-6	-1.6799999475479130E+0	-4.2721879367491062E-8
3.6254800000000000E+2	-1.0000000000000000E+0	-3.2746088436397258E-6	-1.7400000095367429E+0	-4.5975973250733659E-8
3.6354800000000000E+2	-1.0000000000000000E+0	-3.8905955079826526E-6	-1.7999999523162840E+0	-4.9588742001560597E-8
3.6454700000000003E+2	-1.0000000000000000E+0	-4.5247434172779322E-6	-1.8600000143051150E+0	-5.3495206486786628E-8
3.6554899999999998E+2	-1.0000000000000000E+0	-5.1650226851052139E-6	-1.9199999570846560E+0	-5.7733856806407857E-8
3.6654899999999998E+2	-1.0000000000000000E+0	-5.8004402490041676E-6	-1.9800000190734861E+0	-6.2228394881458371E-8
3.6754899999999998E+2	-1.0000000000000000E+0	-6.4308464970963541E-6	-2.0399999618530269E+0	-6.6914168428411358E-8
3.6854800000000000E+2	-1.0000000000000000E+0	-7.0565520218224256E-6	-2.0999999046325679E+0	-7.1843217597233888E-8
3.6954800000000000E+2	-1.0000000000000000E+0	-7.6795877248514444E-6	-2.1600000858306880E+0	-7.6903631907043745E-8
3.7054899999999998E+2	-1.0000000000000000E+0	-8.2870956248370931E-6	-2.2200000286102290E+0	-8.2173244209116092E-8
3.7154700000000002E+2	-1.0000000000000000E+0	-8.8915003289002925E-6	-2.2799999713897710E+0	-8.7569652862384828E-8
3.7255000000000001E+2	-1.0000000000000000E+0	-9.6571184258209542E-6	-2.3399999141693120E+0	-9.0795580831581901E-8
3.7456400000000002E+2	-1.0000000000000000E+0	-1.0271417522744740E-5	-2.4000000953674321E+0	-9.7591616565750882E-8
3.7556500000000000E+2	-1.0000000000000000E+0	-1.0819959243235641E-5	-2.4600000381469731E+0	-1.0601484490280200E-7
3.7656400000000002E+2	-1.0000000000000000E+0	-1.1367404113116210E-5	-2.5199999809265141E+0	-1.1050104831156200E-7
3.7761200000000002E+2	-1.0000000000000000E+0	-1.1360478310962209E-5	-2.4600000381469731E+0	-9.2364835779790155E-8
3.7856599999999997E+2	-1.0000000000000000E+0	-1.1106776582892049E-5	-2.4000000953674321E+0	-8.2835676096237875E-8
3.7954899999999998E+2	-1.0000000000000000E+0	-1.0803270015458111E-5	-2.3399999141693120E+0	-7.3011420909097069E-8
3.8054800000000000E+2	-1.0000000000000000E+0	-1.0490894055692481E-5	-2.2799999713897710E+0	-6.4084183293289243E-8
3.8154800000000000E+2	-1.0000000000000000E+0	-1.0078310879180210E-5	-2.2200000286102290E+0	-5.6027030126415411E-8
3.8255099999999999E+2	-1.0000000000000000E+0	-9.6338744697277434E-6	-2.1600000858306880E+0	-4.8665977914197362E-8
3.8356500000000000E+2	-1.0000000000000000E+0	-9.1897636593785137E-6	-2.0999999046325679E+0	-4.1514624626870500E-8
3.8454800000000000E+2	-1.0000000000000000E+0	-8.6831269072717987E-6	-2.0399999618530269E+0	-3.4983003160959918E-8
3.8554899999999998E+2	-1.0000000000000000E+0	-8.1457246778882109E-6	-1.9800000190734861E+0	-2.8914428185089491E-8
3.8654700000000002E+2	-1.0000000000000000E+0	-7.5670595833798871E-6	-1.9199999570846560E+0	-2.3385537062381448E-8
3.8754899999999998E+2	-1.0000000000000000E+0	-6.9573529799527023E-6	-1.8600000143051150E+0	-1.8266916868014960E-8
3.8854899999999998E+2	-1.0000000000000000E+0	-6.3275501815951429E-6	-1.7999999523162840E+0	-1.3585424341044930E-8
3.8954800000000000E+2	-1.0000000000000000E+0	-5.6788835536281113E-6	-1.7400000095367429E+0	-9.3998675509965323E-9
3.9054800000000000E+2	-1.0000000000000000E+0	-5.0332819228060544E-6	-1.6799999475479130E+0	-5.6263567138614689E-9
3.9154599999999999E+2	-1.0000000000000000E+0	-4.3879317672690377E-6	-1.6200000047683720E+0	-2.4217843286322700E-9
3.9254899999999998E+2	-1.0000000000000000E+0	-3.7821839669049950E-6	-1.5599999427795410E+0	-8.4663631660930605E-10
3.9422699999999997E+2	-1.0000000000000000E+0	-3.2518255466129631E-6	-1.5000000000000000E+0	3.9116501149294436E-9
3.9454800000000000E+2	-1.0000000000000000E+0	-2.6838004032470049E-6	-1.4400000572204590E+0	5.3864597227004651E-9
3.9554800000000000E+2	-1.0000000000000000E+0	-2.2105168682173830E-6	-1.3799999952316280E+0	7.2262524852817478E-9
3.9654700000000002E+2	-1.0000000000000000E+0	-1.8033623518931561E-6	-1.3200000524520870E+0	8.9198231023601693E-9
3.9755000000000001E+2	-1.0000000000000000E+0	-1.4614975043514280E-6	-1.2599999904632571E+0	1.0686671991777530E-8
3.9854800000000000E+2	-1.0000000000000000E+0	-1.1784565003836180E-6	-1.2000000476837160E+0	1.2470984245283029E-8
3.9954800000000000E+2	-1.0000000000000000E+0	-9.4361007541010622E-7	-1.1399999856948850E+0	1.4187145680466530E-8
4.0056500000000000E+2	-1.0000000000000000E+0	-7.6284288752503926E-7	-1.0800000429153440E+0	1.6502749389246670E-8
4.0154800000000000E+2	-1.0000000000000000E+0	-6.1500418269133661E-7	-1.0199999809265139E+0	1.8809879875902880E-8
4.0254800000000000E+2	-1.0000000000000000E+0	-4.9657819545245729E-7	-9.5999997854232788E-1	2.1287466012154251E-8
