Time (s)	VDS	IDS	VG	IGS
3.6919969999999998E+3	-1.0000000000000000E+0	-1.2439155483434661E-8	1.8000000715255740E-1	6.8766596861280496E-9
3.6929980000000000E+3	-1.0000000000000000E+0	-9.8847392493439656E-9	1.1999999731779100E-1	3.2764793100881211E-9
3.6939980000000000E+3	-1.0000000000000000E+0	-7.8407529358059946E-9	5.9999998658895493E-2	9.9980829171286700E-11
3.6949969999999998E+3	-1.0000000000000000E+0	-6.0588716266352094E-9	0.0000000000000000E+0	-2.6581168377504131E-9
3.6959969999999998E+3	-1.0000000000000000E+0	-4.7175050532644036E-9	-5.9999998658895493E-2	-4.8924326812027630E-9
3.6970169999999998E+3	-1.0000000000000000E+0	-3.3558726908466951E-9	-1.1999999731779100E-1	-7.8987483220771537E-9
3.6979980000000000E+3	-1.0000000000000000E+0	-2.2960304768560040E-9	-1.8000000715255740E-1	-1.0395586613753950E-8
3.6989980000000000E+3	-1.0000000000000000E+0	-1.4403700454579389E-9	-2.3999999463558200E-1	-1.2771284474410999E-8
3.6999989999999998E+3	-1.0000000000000000E+0	-7.5236561425384707E-10	-3.0000001192092901E-1	-1.5090931171357621E-8
3.7009969999999998E+3	-1.0000000000000000E+0	-2.9573440918362342E-10	-3.6000001430511469E-1	-1.7147172570730621E-8
3.7019969999999998E+3	-1.0000000000000000E+0	-1.3186932101838520E-10	-4.1999998688697809E-1	-1.8907428511738541E-8
3.7029969999999998E+3	-1.0000000000000000E+0	-4.9111842370663794E-10	-4.7999998927116388E-1	-2.0363581043625348E-8
3.7039960000000001E+3	-1.0000000000000000E+0	-1.5494108218661040E-9	-5.4000002145767212E-1	-2.0639575382119801E-8
3.7050630000000001E+3	-1.0000000000000000E+0	-4.9093364928864957E-9	-6.0000002384185791E-1	-1.8884540153862869E-8
3.7070270000000000E+3	-1.0000000000000000E+0	-9.9745873782808303E-9	-6.6000002622604370E-1	-2.0441616399580201E-8
3.7079969999999998E+3	-1.0000000000000000E+0	-2.0321870408679391E-8	-7.2000002861022949E-1	-2.1122408710994019E-8
3.7089980000000000E+3	-1.0000000000000000E+0	-4.0064417561325172E-8	-7.7999997138977051E-1	-2.1587085896612731E-8
3.7099969999999998E+3	-1.0000000000000000E+0	-7.6054213593579334E-8	-8.3999997377395630E-1	-2.1950770090484181E-8
3.7109980000000000E+3	-1.0000000000000000E+0	-1.4158368344396879E-7	-8.9999997615814209E-1	-2.2184062586916301E-8
3.7120149999999999E+3	-1.0000000000000000E+0	-2.3865104026299377E-7	-9.5999997854232788E-1	-2.3416353300831361E-8
3.7129989999999998E+3	-1.0000000000000000E+0	-3.9191769474200560E-7	-1.0199999809265139E+0	-2.4715674840081189E-8
3.7139969999999998E+3	-1.0000000000000000E+0	-6.1494529290939681E-7	-1.0800000429153440E+0	-2.6156008914313130E-8
3.7149980000000000E+3	-1.0000000000000000E+0	-9.2031314125051722E-7	-1.1399999856948850E+0	-2.8073644742221401E-8
3.7159989999999998E+3	-1.0000000000000000E+0	-1.3279974382385260E-6	-1.2000000476837160E+0	-3.0019045027529501E-8
3.7170149999999999E+3	-1.0000000000000000E+0	-1.7994689187617039E-6	-1.2599999904632571E+0	-3.3605278559889478E-8
3.7179980000000000E+3	-1.0000000000000000E+0	-2.3653792595723640E-6	-1.3200000524520870E+0	-3.7075366776662122E-8
3.7189989999999998E+3	-1.0000000000000000E+0	-3.0038713703106619E-6	-1.3799999952316280E+0	-4.0808963319705071E-8
3.7199980000000000E+3	-1.0000000000000000E+0	-3.7091970170877180E-6	-1.4400000572204590E+0	-4.3627988333128087E-8
3.7210630000000001E+3	-1.0000000000000000E+0	-4.4685803004540503E-6	-1.5000000000000000E+0	-4.8653127748821128E-8
3.7219969999999998E+3	-1.0000000000000000E+0	-5.2530394896166399E-6	-1.5599999427795410E+0	-5.2848076137479438E-8
3.7229960000000001E+3	-1.0000000000000000E+0	-6.0495135585370008E-6	-1.6200000047683720E+0	-5.7290481692007227E-8
3.7239960000000001E+3	-1.0000000000000000E+0	-6.8432282205321826E-6	-1.6799999475479130E+0	-6.2068984618690592E-8
3.7249969999999998E+3	-1.0000000000000000E+0	-7.7115601015975699E-6	-1.7400000095367429E+0	-6.4523469234245567E-8
3.7266030000000001E+3	-1.0000000000000000E+0	-8.3187378550064750E-6	-1.7999999523162840E+0	-7.4120215742823347E-8
3.7269969999999998E+3	-1.0000000000000000E+0	-9.0440544227021746E-6	-1.8600000143051150E+0	-7.9138253283872473E-8
3.7279989999999998E+3	-1.0000000000000000E+0	-9.7199126685154624E-6	-1.9199999570846560E+0	-8.5120525739057484E-8
3.7289980000000000E+3	-1.0000000000000000E+0	-1.0401773579360450E-5	-1.9800000190734861E+0	-9.1070212704380537E-8
3.7300160000000001E+3	-1.0000000000000000E+0	-1.1026036190742159E-5	-2.0399999618530269E+0	-9.8138606574593723E-8
3.7309989999999998E+3	-1.0000000000000000E+0	-1.1668574188661299E-5	-2.0999999046325679E+0	-1.0667776706441149E-7
3.7320160000000001E+3	-1.0000000000000000E+0	-1.2305843483773060E-5	-2.1600000858306880E+0	-1.1283373879678039E-7
3.7329980000000000E+3	-1.0000000000000000E+0	-1.2932896424899811E-5	-2.2200000286102290E+0	-1.2082325895335089E-7
3.7339969999999998E+3	-1.0000000000000000E+0	-1.3553154531109611E-5	-2.2799999713897710E+0	-1.2935244342315849E-7
3.7349980000000000E+3	-1.0000000000000000E+0	-1.4160608770907860E-5	-2.3399999141693120E+0	-1.3859093428436611E-7
3.7359969999999998E+3	-1.0000000000000000E+0	-1.4750110494787800E-5	-2.4000000953674321E+0	-1.4759064015379411E-7
3.7370650000000000E+3	-1.0000000000000000E+0	-1.5316163626266640E-5	-2.4600000381469731E+0	-1.5877365910910160E-7
3.7379969999999998E+3	-1.0000000000000000E+0	-1.5849756891839210E-5	-2.5199999809265141E+0	-1.6983794637326350E-7
3.7389969999999998E+3	-1.0000000000000000E+0	-1.5928899301798080E-5	-2.4600000381469731E+0	-1.4496397682250970E-7
3.7399969999999998E+3	-1.0000000000000000E+0	-1.5794825230841522E-5	-2.4000000953674321E+0	-1.2876260768734940E-7
3.7409960000000001E+3	-1.0000000000000000E+0	-1.5566276488243599E-5	-2.3399999141693120E+0	-1.1481356665399289E-7
3.7419969999999998E+3	-1.0000000000000000E+0	-1.5249502212100200E-5	-2.2799999713897710E+0	-1.0222530022474530E-7
3.7429969999999998E+3	-1.0000000000000000E+0	-1.4845168152533009E-5	-2.2200000286102290E+0	-8.9104808864703955E-8
3.7440140000000001E+3	-1.0000000000000000E+0	-1.4371776160260200E-5	-2.1600000858306880E+0	-8.1790510364498914E-8
3.7462109999999998E+3	-1.0000000000000000E+0	-1.3795768609270450E-5	-2.0999999046325679E+0	-7.1052696171136631E-8
3.7469969999999998E+3	-1.0000000000000000E+0	-1.3181840586184990E-5	-2.0399999618530269E+0	-6.1527096306690509E-8
3.7479989999999998E+3	-1.0000000000000000E+0	-1.2534522284113340E-5	-1.9800000190734861E+0	-5.2260254790326137E-8
3.7489980000000000E+3	-1.0000000000000000E+0	-1.1856448509206530E-5	-1.9199999570846560E+0	-4.3424023488114471E-8
3.7499980000000000E+3	-1.0000000000000000E+0	-1.1146104043291419E-5	-1.8600000143051150E+0	-3.5018910438111561E-8
3.7509980000000000E+3	-1.0000000000000000E+0	-1.0402774933027100E-5	-1.7999999523162840E+0	-2.7034937843950498E-8
3.7519980000000000E+3	-1.0000000000000000E+0	-9.5478608272969723E-6	-1.7400000095367429E+0	-2.1019161522417559E-8
3.7530830000000001E+3	-1.0000000000000000E+0	-8.8353690443909727E-6	-1.6799999475479130E+0	-1.2675369198689170E-8
3.7539980000000000E+3	-1.0000000000000000E+0	-8.0072541095432825E-6	-1.6200000047683720E+0	-6.4875482763682157E-9
3.7549980000000000E+3	-1.0000000000000000E+0	-7.1533067966811359E-6	-1.5599999427795410E+0	-9.1309548810869501E-10
3.7559960000000001E+3	-1.0000000000000000E+0	-6.2760900618741289E-6	-1.5000000000000000E+0	3.4265161819035938E-9
3.7569980000000000E+3	-1.0000000000000000E+0	-5.4123806876305034E-6	-1.4400000572204590E+0	7.1761729891761661E-9
3.7579960000000001E+3	-1.0000000000000000E+0	-4.5775532271363772E-6	-1.3799999952316280E+0	1.0128498040273831E-8
3.7589969999999998E+3	-1.0000000000000000E+0	-3.8145874441397609E-6	-1.3200000524520870E+0	1.2765980272888560E-8
3.7599969999999998E+3	-1.0000000000000000E+0	-3.1397698876389768E-6	-1.2599999904632571E+0	1.5314913781594441E-8
3.7609980000000000E+3	-1.0000000000000000E+0	-2.5625979560572891E-6	-1.2000000476837160E+0	1.8036699245271851E-8
3.7619980000000000E+3	-1.0000000000000000E+0	-2.0794784632016672E-6	-1.1399999856948850E+0	2.1032143138199899E-8
3.7629980000000000E+3	-1.0000000000000000E+0	-1.6779541738287660E-6	-1.0800000429153440E+0	2.4318802971379231E-8
3.7639980000000000E+3	-1.0000000000000000E+0	-1.2863671372542740E-6	-1.0199999809265139E+0	2.4982130142348069E-8
3.7657919999999999E+3	-1.0000000000000000E+0	-1.0925364222202920E-6	-9.5999997854232788E-1	3.3731044624119022E-8
3.7659980000000000E+3	-1.0000000000000000E+0	-8.6175037949942635E-7	-8.9999997615814209E-1	3.6238134271116002E-8
3.7670149999999999E+3	-1.0000000000000000E+0	-6.7976174022987834E-7	-8.3999997377395630E-1	3.9693819786634783E-8
3.7679980000000000E+3	-1.0000000000000000E+0	-5.2476951850621845E-7	-7.7999997138977051E-1	4.1809965267702858E-8
3.7690650000000000E+3	-1.0000000000000000E+0	-3.9624882219868601E-7	-7.2000002861022949E-1	4.4501280882514038E-8
3.7699989999999998E+3	-1.0000000000000000E+0	-2.9015635050200222E-7	-6.6000002622604370E-1	4.5676696203145177E-8
3.7710160000000001E+3	-1.0000000000000000E+0	-2.0796156263713780E-7	-6.0000002384185791E-1	4.6752585802778412E-8
3.7719980000000000E+3	-1.0000000000000000E+0	-1.4229476619220799E-7	-5.4000002145767212E-1	4.6559524236045042E-8
3.7729980000000000E+3	-1.0000000000000000E+0	-9.0339533187488996E-8	-4.7999998927116388E-1	4.5431136186380172E-8
3.7740129999999999E+3	-1.0000000000000000E+0	-5.9160925047763157E-8	-4.1999998688697809E-1	4.4759058681620438E-8
3.7749969999999998E+3	-1.0000000000000000E+0	-3.7418939058397882E-8	-3.6000001430511469E-1	4.4257770781541688E-8
3.7759960000000001E+3	-1.0000000000000000E+0	-2.4458742586830340E-8	-3.0000001192092901E-1	4.4580055202914082E-8
3.7769969999999998E+3	-1.0000000000000000E+0	-1.7866135237909478E-8	-2.3999999463558200E-1	4.5590688557695102E-8
3.7779969999999998E+3	-1.0000000000000000E+0	-1.5172993528267401E-8	-1.8000000715255740E-1	4.6751882365470010E-8
3.7789969999999998E+3	-1.0000000000000000E+0	-1.4872038711644110E-8	-1.1999999731779100E-1	4.7741639974674399E-8
3.7799969999999998E+3	-1.0000000000000000E+0	-1.5826572052901611E-8	-5.9999998658895493E-2	4.8215426318165562E-8
3.7809980000000000E+3	-1.0000000000000000E+0	-1.7273748653678919E-8	0.0000000000000000E+0	4.8374616312685248E-8
3.7819969999999998E+3	-1.0000000000000000E+0	-1.8818116842567178E-8	5.9999998658895493E-2	4.8726164436629922E-8
3.7829989999999998E+3	-1.0000000000000000E+0	-2.0426082159019639E-8	1.1999999731779100E-1	3.8204337471370309E-8
3.7852809999999999E+3	-1.0000000000000000E+0	-2.1611356260109460E-8	1.8000000715255740E-1	4.4452178826759343E-8
3.7860309999999999E+3	-1.0000000000000000E+0	-2.4008345533843570E-8	2.3999999463558200E-1	4.7573852413052009E-8
3.7870000000000000E+3	-1.0000000000000000E+0	-2.6870942804180231E-8	3.0000001192092901E-1	5.0032305409786197E-8
3.7879980000000000E+3	-1.0000000000000000E+0	-3.0344654788905252E-8	3.6000001430511469E-1	5.2590312549227747E-8
3.7890000000000000E+3	-1.0000000000000000E+0	-3.4578370389226620E-8	4.1999998688697809E-1	5.5526555797769112E-8
3.7899980000000000E+3	-1.0000000000000000E+0	-3.9668666573788869E-8	4.7999998927116388E-1	5.8924570112139918E-8
3.7909960000000001E+3	-1.0000000000000000E+0	-4.5542478233073780E-8	5.4000002145767212E-1	6.2870348926935548E-8
3.7919960000000001E+3	-1.0000000000000000E+0	-3.7584161560744178E-8	4.7999998927116388E-1	4.2611002726289371E-8
3.7929960000000001E+3	-1.0000000000000000E+0	-3.0309461607203048E-8	4.1999998688697809E-1	3.1131172306686488E-8
3.7939969999999998E+3	-1.0000000000000000E+0	-2.4225247585718531E-8	3.6000001430511469E-1	2.2616482908688340E-8
3.7949969999999998E+3	-1.0000000000000000E+0	-1.9283104890632788E-8	3.0000001192092901E-1	1.6002417169147520E-8
3.7959969999999998E+3	-1.0000000000000000E+0	-1.5335142933281531E-8	2.3999999463558200E-1	1.0744595435596690E-8
3.7969969999999998E+3	-1.0000000000000000E+0	-1.2209701694132489E-8	1.8000000715255740E-1	6.5163137108470437E-9
3.7979980000000000E+3	-1.0000000000000000E+0	-9.6959116291372993E-9	1.1999999731779100E-1	2.9583095972895990E-9
3.7989980000000000E+3	-1.0000000000000000E+0	-7.6600317200359313E-9	5.9999998658895493E-2	-1.6509295319711010E-10
3.7999969999999998E+3	-1.0000000000000000E+0	-5.9407594399374366E-9	0.0000000000000000E+0	-2.8999329604317840E-9
3.8010309999999999E+3	-1.0000000000000000E+0	-4.4974091117921944E-9	-5.9999998658895493E-2	-4.8830388621468046E-9
3.8020309999999999E+3	-1.0000000000000000E+0	-3.2754063905571229E-9	-1.1999999731779100E-1	-8.1332807155831688E-9
3.8029980000000000E+3	-1.0000000000000000E+0	-2.5872946007865490E-9	-1.8000000715255740E-1	-8.9141014569804611E-9
3.8049389999999998E+3	-1.0000000000000000E+0	-1.5989065627053380E-9	-2.3999999463558200E-1	-1.1842668179440350E-8
3.8059980000000000E+3	-1.0000000000000000E+0	-8.9546442483268151E-10	-3.0000001192092901E-1	-1.4340710841054260E-8
3.8070000000000000E+3	-1.0000000000000000E+0	-4.6646597695598757E-10	-3.6000001430511469E-1	-1.6594052354435010E-8
3.8079980000000000E+3	-1.0000000000000000E+0	-3.7922859297268019E-10	-4.1999998688697809E-1	-1.8530416312501071E-8
3.8089960000000001E+3	-1.0000000000000000E+0	-8.2117318500607439E-10	-4.7999998927116388E-1	-2.0014978119320400E-8
3.8099969999999998E+3	-1.0000000000000000E+0	-2.0714283621714462E-9	-5.4000002145767212E-1	-2.1170151853766580E-8
3.8109960000000001E+3	-1.0000000000000000E+0	-4.8290491605484931E-9	-6.0000002384185791E-1	-2.1936262584176799E-8
3.8119969999999998E+3	-1.0000000000000000E+0	-1.0394263227908601E-8	-6.6000002622604370E-1	-2.2437728119939490E-8
3.8129969999999998E+3	-1.0000000000000000E+0	-2.1385956117114802E-8	-7.2000002861022949E-1	-2.2630345597463020E-8
3.8139989999999998E+3	-1.0000000000000000E+0	-4.2069899564012303E-8	-7.7999997138977051E-1	-2.2806787569606971E-8
3.8149969999999998E+3	-1.0000000000000000E+0	-7.9546140341335558E-8	-8.3999997377395630E-1	-2.2940803034998680E-8
3.8159980000000000E+3	-1.0000000000000000E+0	-1.4696335881581041E-7	-8.9999997615814209E-1	-2.3046947461580199E-8
3.8170470000000000E+3	-1.0000000000000000E+0	-2.4692727151887079E-7	-9.5999997854232788E-1	-2.3268139415222319E-8
3.8180320000000001E+3	-1.0000000000000000E+0	-4.0415574176222441E-7	-1.0199999809265139E+0	-2.5363421585211651E-8
3.8189969999999998E+3	-1.0000000000000000E+0	-6.3192391053235042E-7	-1.0800000429153440E+0	-2.6726640456331548E-8
3.8199980000000000E+3	-1.0000000000000000E+0	-9.4274304274222232E-7	-1.1399999856948850E+0	-2.8653001749034960E-8
3.8209980000000000E+3	-1.0000000000000000E+0	-1.3572275747719691E-6	-1.2000000476837160E+0	-3.0574227594115648E-8
3.8220149999999999E+3	-1.0000000000000000E+0	-1.8354653548158240E-6	-1.2599999904632571E+0	-3.4195959841554213E-8
3.8229969999999998E+3	-1.0000000000000000E+0	-2.4856781237758700E-6	-1.3200000524520870E+0	-3.5821532406998813E-8
3.8245290000000000E+3	-1.0000000000000000E+0	-3.0304906886158278E-6	-1.3799999952316280E+0	-4.2492867891041903E-8
3.8249980000000000E+3	-1.0000000000000000E+0	-3.7658905966964080E-6	-1.4400000572204590E+0	-4.5559204409073572E-8
3.8260000000000000E+3	-1.0000000000000000E+0	-4.5358810893958426E-6	-1.5000000000000000E+0	-4.9383412914494329E-8
3.8270039999999999E+3	-1.0000000000000000E+0	-5.3313287935452544E-6	-1.5599999427795410E+0	-5.3538631306082607E-8
3.8279960000000001E+3	-1.0000000000000000E+0	-6.1447094594768714E-6	-1.6200000047683720E+0	-5.7827509891694717E-8
3.8289980000000000E+3	-1.0000000000000000E+0	-6.9421171247086022E-6	-1.6799999475479130E+0	-6.2588455307377444E-8
3.8299969999999998E+3	-1.0000000000000000E+0	-7.7157665145932697E-6	-1.7400000095367429E+0	-6.7654667645911104E-8
3.8309980000000000E+3	-1.0000000000000000E+0	-8.4575058281188831E-6	-1.7999999523162840E+0	-7.3215069562593271E-8
3.8319969999999998E+3	-1.0000000000000000E+0	-9.1659403551602736E-6	-1.8600000143051150E+0	-7.8972867356696952E-8
3.8330329999999999E+3	-1.0000000000000000E+0	-9.8495847851154395E-6	-1.9199999570846560E+0	-8.4080795659247087E-8
3.8340309999999999E+3	-1.0000000000000000E+0	-1.0531711268413350E-5	-1.9800000190734861E+0	-9.1073751207204623E-8
3.8350149999999999E+3	-1.0000000000000000E+0	-1.1158048437209800E-5	-2.0399999618530269E+0	-9.8137199699976918E-8
3.8359969999999998E+3	-1.0000000000000000E+0	-1.1801909749920009E-5	-2.0999999046325679E+0	-1.0666763472499950E-7
3.8370149999999999E+3	-1.0000000000000000E+0	-1.2442815204849470E-5	-2.1600000858306880E+0	-1.1277818856569870E-7
3.8379980000000000E+3	-1.0000000000000000E+0	-1.3072406545688860E-5	-2.2200000286102290E+0	-1.2076711186637110E-7
3.8389980000000000E+3	-1.0000000000000000E+0	-1.3702833712159190E-5	-2.2799999713897710E+0	-1.2923645442697310E-7
3.8399989999999998E+3	-1.0000000000000000E+0	-1.4313768588181119E-5	-2.3399999141693120E+0	-1.3846386082150270E-7
3.8409969999999998E+3	-1.0000000000000000E+0	-1.4909744095348291E-5	-2.4000000953674321E+0	-1.4830231975793140E-7
3.8419969999999998E+3	-1.0000000000000000E+0	-1.5754318155813959E-5	-2.4600000381469731E+0	-1.5483068693811219E-7
3.8441300000000001E+3	-1.0000000000000000E+0	-1.6234278518822979E-5	-2.5199999809265141E+0	-1.6762018617555441E-7
3.8449969999999998E+3	-1.0000000000000000E+0	-1.6276882888632830E-5	-2.4600000381469731E+0	-1.4367604705967099E-7
3.8460169999999998E+3	-1.0000000000000000E+0	-1.6117370250867680E-5	-2.4000000953674321E+0	-1.2748598976486389E-7
3.8469969999999998E+3	-1.0000000000000000E+0	-1.5846359019633379E-5	-2.3399999141693120E+0	-1.1396634391758199E-7
3.8479969999999998E+3	-1.0000000000000000E+0	-1.5480898582609370E-5	-2.2799999713897710E+0	-1.0194790434070459E-7
3.8490309999999999E+3	-1.0000000000000000E+0	-1.5045320651552169E-5	-2.2200000286102290E+0	-8.9847340234427974E-8
3.8500490000000000E+3	-1.0000000000000000E+0	-1.4528679457725960E-5	-2.1600000858306880E+0	-8.0160084792169073E-8
3.8509980000000000E+3	-1.0000000000000000E+0	-1.3953053894510960E-5	-2.0999999046325679E+0	-7.0320155032277398E-8
3.8519980000000000E+3	-1.0000000000000000E+0	-1.3329815374163450E-5	-2.0399999618530269E+0	-6.0784408617564622E-8
3.8529969999999998E+3	-1.0000000000000000E+0	-1.2670254363911230E-5	-1.9800000190734861E+0	-5.1719894145207952E-8
3.8539969999999998E+3	-1.0000000000000000E+0	-1.1975728739344049E-5	-1.9199999570846560E+0	-4.2984403592072340E-8
3.8549969999999998E+3	-1.0000000000000000E+0	-1.1248516784689850E-5	-1.8600000143051150E+0	-3.4698604878258272E-8
3.8559980000000000E+3	-1.0000000000000000E+0	-1.0493075933482031E-5	-1.7999999523162840E+0	-2.6732873692481011E-8
3.8569969999999998E+3	-1.0000000000000000E+0	-9.6739167929627001E-6	-1.7400000095367429E+0	-1.9875132650781779E-8
3.8580160000000001E+3	-1.0000000000000000E+0	-8.8955785031430423E-6	-1.6799999475479130E+0	-1.2567245910588550E-8
3.8589989999999998E+3	-1.0000000000000000E+0	-8.0597665146342479E-6	-1.6200000047683720E+0	-6.3773395453381454E-9
3.8599980000000000E+3	-1.0000000000000000E+0	-7.1968265729083214E-6	-1.5599999427795410E+0	-8.2079171237481318E-10
3.8609960000000001E+3	-1.0000000000000000E+0	-6.3140546444628853E-6	-1.5000000000000000E+0	3.5044194213185160E-9
3.8619969999999998E+3	-1.0000000000000000E+0	-5.4064203141024336E-6	-1.4400000572204590E+0	5.9380056427471572E-9
3.8637199999999998E+3	-1.0000000000000000E+0	-4.7239373088814318E-6	-1.3799999952316280E+0	1.2679767458223520E-8
3.8639960000000001E+3	-1.0000000000000000E+0	-3.8623593354714103E-6	-1.3200000524520870E+0	1.3286757472030791E-8
3.8650309999999999E+3	-1.0000000000000000E+0	-3.1748950277687982E-6	-1.2599999904632571E+0	1.4611983623069589E-8
3.8660309999999999E+3	-1.0000000000000000E+0	-2.5922179247572790E-6	-1.2000000476837160E+0	1.8221808062435230E-8
3.8669989999999998E+3	-1.0000000000000000E+0	-2.1037612896179780E-6	-1.1399999856948850E+0	2.1206940203910559E-8
3.8679980000000000E+3	-1.0000000000000000E+0	-1.6988670950013329E-6	-1.0800000429153440E+0	2.4473060022955909E-8
3.8689980000000000E+3	-1.0000000000000000E+0	-1.3661360753758341E-6	-1.0199999809265139E+0	2.8065395341059229E-8
3.8699969999999998E+3	-1.0000000000000000E+0	-1.0939049843727840E-6	-9.5999997854232788E-1	3.1948840018003472E-8
3.8709980000000000E+3	-1.0000000000000000E+0	-8.6768807250336977E-7	-8.9999997615814209E-1	3.5402237585913099E-8
3.8720149999999999E+3	-1.0000000000000000E+0	-6.8572353484341875E-7	-8.3999997377395630E-1	3.9173578159079632E-8
3.8729980000000000E+3	-1.0000000000000000E+0	-5.3067338967593969E-7	-7.7999997138977051E-1	4.1907167513954853E-8
3.8739989999999998E+3	-1.0000000000000000E+0	-4.0148174207388371E-7	-7.2000002861022949E-1	4.4326974091291049E-8
3.8749980000000000E+3	-1.0000000000000000E+0	-2.9693555347876099E-7	-6.6000002622604370E-1	4.5939493986679742E-8
3.8759980000000000E+3	-1.0000000000000000E+0	-2.1251511839182061E-7	-6.0000002384185791E-1	4.6814488285917832E-8
3.8769980000000000E+3	-1.0000000000000000E+0	-1.4618372290442489E-7	-5.4000002145767212E-1	4.6747327786533788E-8
3.8779989999999998E+3	-1.0000000000000000E+0	-9.3158590175335121E-8	-4.7999998927116388E-1	4.5745874643898787E-8
3.8790140000000001E+3	-1.0000000000000000E+0	-6.1282335650503228E-8	-4.1999998688697809E-1	4.5144869176283457E-8
3.8799969999999998E+3	-1.0000000000000000E+0	-3.8545941549728007E-8	-3.6000001430511469E-1	4.4651653041682948E-8
3.8810309999999999E+3	-1.0000000000000000E+0	-1.7232144600143329E-8	-3.0000001192092901E-1	3.2882990552707270E-8
3.8832570000000001E+3	-1.0000000000000000E+0	-1.5085207749621080E-8	-2.3999999463558200E-1	4.0206039386703203E-8
3.8839969999999998E+3	-1.0000000000000000E+0	-1.3930118392124770E-8	-1.8000000715255740E-1	4.2717491766097737E-8
3.8849989999999998E+3	-1.0000000000000000E+0	-1.4325988395569310E-8	-1.1999999731779100E-1	4.4508780661089993E-8
3.8859989999999998E+3	-1.0000000000000000E+0	-1.5552151566566860E-8	-5.9999998658895493E-2	4.5688725691661602E-8
3.8869969999999998E+3	-1.0000000000000000E+0	-1.7121100981398740E-8	0.0000000000000000E+0	4.6459295077738722E-8
3.8879980000000000E+3	-1.0000000000000000E+0	-1.8745637930805969E-8	5.9999998658895493E-2	4.7384894230617647E-8
3.8889969999999998E+3	-1.0000000000000000E+0	-2.0327592054059099E-8	1.1999999731779100E-1	4.8449255274363168E-8
3.8899980000000000E+3	-1.0000000000000000E+0	-2.2196996241063971E-8	1.8000000715255740E-1	4.9608420482627480E-8
3.8909969999999998E+3	-1.0000000000000000E+0	-2.4385881758348660E-8	2.3999999463558200E-1	5.0913300242427788E-8
3.8919980000000000E+3	-1.0000000000000000E+0	-2.7084315235015310E-8	3.0000001192092901E-1	5.2569866682006250E-8
3.8929969999999998E+3	-1.0000000000000000E+0	-3.0409790241492367E-8	3.6000001430511469E-1	5.4546440253488981E-8
3.8939989999999998E+3	-1.0000000000000000E+0	-3.4549557881291548E-8	4.1999998688697809E-1	5.7028689326443782E-8
3.8949980000000000E+3	-1.0000000000000000E+0	-3.9564966414218361E-8	4.7999998927116388E-1	6.0104653698545007E-8
3.8959969999999998E+3	-1.0000000000000000E+0	-4.5398092396453649E-8	5.4000002145767212E-1	6.3776077752208948E-8
3.8970309999999999E+3	-1.0000000000000000E+0	-3.7569893862610122E-8	4.7999998927116388E-1	4.3288661544238487E-8
3.8979960000000001E+3	-1.0000000000000000E+0	-3.0394506467246167E-8	4.1999998688697809E-1	3.2035899266702472E-8
3.8990309999999999E+3	-1.0000000000000000E+0	-2.4357605710179090E-8	3.6000001430511469E-1	2.2999596893669150E-8
3.8999969999999998E+3	-1.0000000000000000E+0	-1.9432819797771120E-8	3.0000001192092901E-1	1.6326188401194489E-8
3.9009980000000000E+3	-1.0000000000000000E+0	-1.5485156268368879E-8	2.3999999463558200E-1	1.1553704659661430E-8
3.9028930000000000E+3	-1.0000000000000000E+0	-1.2244344205214470E-8	1.8000000715255740E-1	6.8923831086920017E-9
3.9039980000000000E+3	-1.0000000000000000E+0	-9.7315071556636212E-9	1.1999999731779100E-1	3.0917763904625421E-9
3.9049980000000000E+3	-1.0000000000000000E+0	-7.6362018930353770E-9	5.9999998658895493E-2	-1.0118484522481100E-10
3.9059969999999998E+3	-1.0000000000000000E+0	-5.9051754597305717E-9	0.0000000000000000E+0	-2.9050588601364780E-9
3.9069980000000000E+3	-1.0000000000000000E+0	-4.4605257265573073E-9	-5.9999998658895493E-2	-5.6064966003077643E-9
3.9079980000000000E+3	-1.0000000000000000E+0	-3.2314539932798429E-9	-1.1999999731779100E-1	-8.2125666267529595E-9
3.9089980000000000E+3	-1.0000000000000000E+0	-2.1967530017263929E-9	-1.8000000715255740E-1	-1.0715723419707500E-8
3.9099980000000000E+3	-1.0000000000000000E+0	-1.3420105027250880E-9	-2.3999999463558200E-1	-1.3144195065706301E-8
3.9109969999999998E+3	-1.0000000000000000E+0	-7.0230959936523618E-10	-3.0000001192092901E-1	-1.5413844423051159E-8
3.9119969999999998E+3	-1.0000000000000000E+0	-2.3683310867994578E-10	-3.6000001430511469E-1	-1.7452085998570510E-8
3.9130300000000002E+3	-1.0000000000000000E+0	-1.8622875463947250E-10	-4.1999998688697809E-1	-1.9226444436526439E-8
3.9139960000000001E+3	-1.0000000000000000E+0	-6.4508914876526546E-10	-4.7999998927116388E-1	-1.9853056087981710E-8
3.9150309999999999E+3	-1.0000000000000000E+0	-1.8744588103913880E-9	-5.4000002145767212E-1	-2.1665240268475830E-8
3.9159969999999998E+3	-1.0000000000000000E+0	-4.5231582923577207E-9	-6.0000002384185791E-1	-2.2384798015195880E-8
3.9169969999999998E+3	-1.0000000000000000E+0	-9.9387769125769409E-9	-6.6000002622604370E-1	-2.2827899570643240E-8
3.9179969999999998E+3	-1.0000000000000000E+0	-2.0681202528294310E-8	-7.2000002861022949E-1	-2.3003220661621529E-8
